lng,lat
104.502727,30.430662,3
105.378603,28.996576,3
106.391304,29.624841,9
105.280244,29.377653,3
104.643630,30.351973,4
102.006960,26.386343,2
107.956237,31.041670,5
107.215449,31.225143,5
107.955960,31.041470,5
103.682688,29.859143,8
102.192119,28.328085,1
103.682214,32.041596,7
105.306186,32.171568,1
105.623825,30.602876,9
105.599891,30.638110,9
104.041780,29.104861,9
103.055894,30.050511,1
107.054374,31.645926,5
104.607733,30.029691,3
102.884462,30.015564,4
102.260348,27.063390,2
103.882240,30.288049,8
102.928562,29.887452,1
103.631812,31.500802,7
103.786737,31.038683,6
102.814326,29.692356,1
104.444930,31.276362,2
105.121506,31.100947,9
105.684157,31.319860,10
103.749928,31.591778,7
103.756578,32.265212,7
104.441766,31.273381,2
103.211544,29.874435,9
104.529712,31.135506,6
102.192515,26.557488,2
103.561811,28.876819,8
103.024803,28.116982,8
104.645438,30.351938,4
103.132653,28.335706,8
104.417501,31.237926,2
103.754323,32.177659,7
107.227540,31.213528,5
104.491406,31.317358,1
105.613652,27.903877,3
106.561492,30.842643,4
102.480398,30.006136,4
104.325714,30.593285,3
102.277975,27.802170,2
103.482428,31.272009,7
103.099351,30.051565,9
104.296965,29.939209,6
104.922843,29.737497,3
105.768467,32.422237,1
104.371919,30.444454,4
103.789860,29.384405,9
105.426337,30.672442,9
101.551884,30.042879,4
103.877943,30.238242,8
105.425126,30.870393,9
104.550454,31.377576,1
101.041890,30.051680,4
103.842825,30.343595,1
106.825423,31.855329,5
103.133544,28.335929,8
104.720733,30.318753,4
103.401633,29.932500,6
104.474112,30.450861,3
104.612941,30.249464,3
102.192107,28.328875,1
107.144913,33.105206,2
104.551974,28.872222,9
104.092460,29.693622,7
101.950542,26.612377,1
100.846380,30.019933,4
103.099351,30.051565,9
102.196362,28.312596,2
103.890624,29.050666,7
102.369554,29.247406,2
101.849125,26.548714,1
104.149533,30.021568,6
104.671268,31.066059,6
104.442494,31.273835,2
104.675048,30.342791,4
104.322027,30.596313,3
104.908823,30.441186,6
104.724597,30.968097,6
103.654168,29.326330,8
106.788106,31.852537,5
103.654168,29.326330,8
102.917651,30.022925,4
104.885784,30.298008,4
105.906224,30.804368,4
106.312569,30.788208,4
106.207992,30.782499,4
106.227558,30.786933,4
105.818074,32.440017,2
102.179970,28.036262,1
104.355722,30.562455,3
102.827626,29.700870,1
103.203214,30.158895,2
106.789895,32.219857,10
103.456322,29.551809,8
104.977530,29.673705,3
102.928666,29.929691,1
107.404662,31.206586,5
103.616472,32.594775,7
102.862988,29.776268,1
103.720317,32.415792,7
102.862857,29.776946,1
102.186952,27.083809,1
102.195717,27.519903,2
102.923051,30.018290,4
102.155545,27.005031,1
104.303790,31.137549,6
104.558278,31.387916,1
104.598374,30.352031,4
101.018962,30.044407,4
103.646737,29.191814,8
104.953683,29.696564,3
103.772225,30.902836,7
107.098542,31.582377,5
104.884847,31.800047,1
102.631326,29.506427,2
104.497512,31.320960,1
103.149288,30.112813,2
103.577441,29.679628,9
103.608993,30.044600,6
104.139929,31.170322,6
102.957586,29.976136,2
108.649031,31.980597,5
103.769961,32.238595,7
107.041842,31.694139,5
106.859091,31.851635,5
104.328013,31.132361,6
104.573130,30.336663,3
107.666953,31.063034,5
104.644762,31.507768,1
102.708966,29.838853,2
107.942474,31.066565,5
106.825423,31.855329,5
105.957103,32.678314,2
102.250588,26.688941,2
107.001899,33.134844,2
104.873283,31.780134,1
104.565534,30.352844,3
104.341653,30.569505,3
103.800995,30.060136,6
105.020169,31.225887,9
101.982813,30.063411,4
103.567299,30.036256,6
103.718350,32.071515,7
107.442037,31.218822,5
104.443849,30.466043,3
103.036767,30.041045,1
104.246757,30.614615,3
103.978751,29.522085,7
103.806031,30.030312,8
102.178686,28.183629,2
107.070439,31.592097,5
103.651683,28.938306,8
104.991273,31.108429,10
104.498328,30.435012,3
102.808294,29.792346,2
102.060185,30.102003,4
102.272521,26.980526,2
105.451553,31.272473,10
102.629755,30.065433,4
104.605169,30.103238,3
104.369572,30.539513,3
103.098376,30.068043,2
106.876760,31.851383,5
102.187065,27.976166,1
104.325105,31.136748,6
105.743111,32.390049,1
103.762170,31.613087,7
104.660016,31.070934,6
103.166706,30.126948,2
101.946340,26.679899,1
103.038513,30.040211,1
105.857012,32.485954,1
104.709394,29.815982,3
104.534361,31.360093,1
103.707874,29.576404,9
103.583243,30.229053,1
103.672478,30.962646,7
103.681493,29.160457,8
106.795160,32.085869,10
103.132741,28.335387,8
102.196017,28.310376,2
106.430664,32.249645,5
104.990026,29.640182,3
104.524968,30.381617,3
104.981731,30.299361,4
103.448820,30.371754,2
104.409532,30.487068,3
107.956639,31.060139,5
102.870311,30.027651,4
107.279419,30.762064,4
107.572595,31.151159,5
107.699240,31.030780,5
104.410827,31.230660,2
104.467579,31.308349,1
106.813916,32.273425,10
103.310218,30.172307,1
103.851116,30.374462,1
103.792367,30.012400,8
103.649470,29.187425,8
103.278391,30.163084,1
106.100856,32.241609,5
102.288074,27.805986,2
104.761689,30.918601,6
107.458488,31.213513,5
103.131160,30.101230,2
107.413717,31.208077,5
102.105884,26.883700,1
103.682617,32.017157,7
105.874946,32.600105,1
105.878306,32.613798,1
103.712140,32.426831,7
103.728619,32.402155,7
100.884633,30.004507,4
102.310372,27.231090,1
103.088455,30.061912,2
107.404657,31.206836,5
104.342252,30.568265,3
104.612864,29.974378,3
103.681315,32.044137,7
105.623294,30.600270,9
103.705703,29.037459,8
103.577861,31.471867,7
103.929251,29.131752,7
103.185405,30.135307,2
104.545411,31.373225,1
104.092646,29.693923,7
104.601757,31.453533,1
104.575075,31.408634,1
102.288131,26.897718,2
105.992674,32.295968,5
105.978940,28.939538,9
104.227917,30.905092,2
105.367963,29.021941,3
105.856977,31.252057,10
103.611008,32.605897,7
103.198219,30.141275,1
104.447714,31.267547,1
104.939728,30.759991,6
103.090124,30.063765,2
101.849598,26.549807,1
107.098577,31.582017,5
106.514155,31.674638,10
106.514155,31.674638,10
106.257170,32.223653,5
103.585694,31.484090,7
105.468577,30.582407,9
102.048017,30.105355,4
102.376743,29.253951,2
104.577229,31.409650,1
103.994326,29.135536,9
105.481821,32.129002,2
104.342825,30.567328,3
104.077516,29.637307,7
104.788464,31.087988,10
103.439009,30.190082,1
104.599359,30.351146,4
107.956264,31.041401,5
105.437761,32.061824,2
103.882674,30.036910,6
103.251531,30.195479,2
103.557005,28.865268,8
106.398775,32.253620,5
107.829245,31.108995,5
106.825423,31.855329,5
107.646194,26.168626,3
107.534395,31.231205,5
104.609718,30.230337,3
103.733906,31.583141,7
106.825662,31.855251,5
104.331593,31.133666,6
103.559792,28.887057,8
102.907458,30.029319,4
104.704659,29.820704,3
105.391162,31.214439,10
105.430640,30.632221,9
103.726859,32.314649,7
105.945855,30.812496,4
103.310603,30.172385,1
103.851093,29.317464,9
103.535948,29.572820,8
104.960203,31.302223,9
104.623627,29.921473,3
102.174323,28.196852,2
104.185884,29.980859,6
105.856245,32.485419,1
104.836551,31.102107,10
103.666409,29.160116,8
104.571542,30.342481,3
106.825854,32.320213,10
103.732391,29.906174,8
106.119083,31.374661,10
104.559576,31.119075,6
102.417371,29.250623,2
104.336089,30.584889,3
104.627577,30.356468,4
103.795653,29.376613,9
105.345927,31.211693,10
102.975151,29.997901,1
104.261609,30.603248,3
104.614975,29.970481,3
105.322347,31.209218,10
105.791936,32.445015,1
103.726576,32.101648,7
105.311797,31.216605,10
105.855015,31.247307,10
105.755964,32.424025,2
102.775403,29.687337,1
107.395560,31.201653,5
107.935416,31.069863,5
106.825423,31.855329,5
105.570212,28.829752,9
102.258356,26.638920,2
102.200646,28.520753,2
103.722796,29.108489,8
102.828460,29.700979,1
102.476968,30.005793,4
102.381479,29.218677,1
105.818628,32.440015,2
106.813808,32.273356,10
104.613079,30.259460,3
103.209682,30.170194,2
104.128172,30.014683,6
107.096130,31.566761,5
103.584215,29.666994,9
103.792027,30.011782,8
104.584432,30.314036,3
104.432769,31.248121,2
107.555761,31.236245,5
107.692850,31.035275,5
104.447198,31.278421,2
104.937806,30.314381,6
97.313566,30.122427,4
102.862649,29.779796,1
105.457023,28.169320,3
104.477344,31.306324,2
103.956727,28.854453,7
102.203038,26.555319,2
104.644984,31.508142,1
103.201346,30.155578,2
103.586157,31.484180,7
105.060210,29.554233,3
105.856491,30.814379,4
103.498517,31.361342,7
107.075625,31.585055,5
106.961707,31.861473,5
104.283758,30.604827,3
107.094622,31.572850,5
104.053393,29.575727,7
106.947530,33.141345,2
102.189402,28.279901,2
106.732857,32.206040,5
103.721841,32.076847,7
107.197028,30.762645,4
104.382643,28.939374,9
104.463034,30.454852,3
104.188376,30.628980,3
102.199602,28.317133,2
106.955997,30.820425,4
102.204009,27.416285,1
103.732061,32.396047,7
102.196309,28.385424,2
103.140682,28.340225,8
105.057229,30.642250,6
105.567085,32.310673,1
103.766383,32.196332,7
102.389451,29.254096,2
103.882967,30.488323,8
102.762753,29.824157,2
105.027721,31.103941,10
104.410544,31.230738,2
105.378063,32.217207,1
106.794786,32.233568,10
102.455332,30.003533,4
105.931974,30.004316,9
106.784332,32.083916,10
103.100365,30.049033,9
104.604388,30.002525,3
102.984204,28.280331,8
104.550328,31.123325,6
104.377810,31.032743,1
107.106142,31.501613,5
106.790891,31.853648,5
104.336961,30.575083,3
101.985413,30.063704,4
103.182349,30.134503,2
103.579096,30.227790,1
103.251050,30.161426,1
103.872619,29.282794,9
104.524525,30.383778,3
105.483979,32.284775,1
106.360474,30.802470,4
102.268462,27.033656,2
105.855924,32.485120,1
104.432043,30.474442,3
104.457272,30.457837,3
102.220472,28.433315,1
103.271315,30.196468,2
107.458892,31.213439,5
106.935735,30.820308,4
107.399127,31.203345,5
107.698635,31.030755,5
103.559192,28.861855,8
102.259186,27.111623,2
102.253411,27.163051,2
104.406491,30.491523,3
103.194264,30.149694,2
106.702302,31.857271,10
106.761069,32.121175,10
104.306445,31.141979,6
102.811970,29.794968,2
107.645790,31.088317,5
104.908534,29.746865,3
105.042387,29.576428,3
106.403494,31.568799,10
103.711258,31.569795,7
104.339937,30.572685,3
106.942374,31.858491,5
103.204580,30.162447,2
103.527808,29.492308,8
102.275380,26.813911,2
104.652777,31.076240,6
104.604573,30.882351,10
103.519845,29.496404,8
103.666409,29.160116,8
105.309096,29.276242,3
103.603081,29.764911,8
104.406673,30.491233,3
102.862872,29.776253,1
105.102487,31.137295,9
104.939728,30.759991,6
102.627097,29.582714,2
104.702868,31.013680,6
103.728135,32.104173,7
102.271779,26.972470,2
106.760081,32.127048,10
102.028412,30.090281,4
103.194106,30.149213,2
104.269081,29.949742,6
102.199356,27.936180,1
104.213219,29.974007,6
102.812717,29.793047,2
103.732481,29.912666,8
105.102892,29.494215,3
107.064162,31.598339,5
102.177762,28.228614,1
102.883951,29.796190,2
101.996372,26.785972,1
105.018863,31.228866,9
106.749378,32.194142,10
104.098454,30.009497,6
104.377434,31.032052,1
104.544129,31.382067,2
106.345225,29.672287,9
103.940145,30.454735,1
106.825423,31.855329,5
103.497840,31.072451,7
103.462288,29.526376,8
104.323111,30.595436,3
105.659923,30.480174,9
102.189468,28.277826,2
102.870363,29.790164,2
104.467905,30.454084,3
107.097605,31.573792,5
104.727678,30.321171,4
104.004471,30.021834,6
104.725884,30.321475,4
103.568933,29.335312,8
104.085901,31.174349,6
103.718612,32.071547,7
103.132757,28.335471,8
103.090697,28.506270,8
105.566782,32.318969,2
105.557990,31.322353,10
104.610123,30.171341,3
102.179709,28.137916,1
104.530835,31.326106,2
103.719906,32.073674,7
101.135829,30.082185,4
103.521714,29.663836,8
103.646868,29.191607,8
104.643329,31.500799,1
102.676752,29.801983,2
104.449035,31.289764,1
104.707069,31.007671,6
106.952166,30.821401,4
107.248165,31.201412,5
105.644096,30.421340,9
102.368279,29.250825,2
104.331255,30.588843,3
106.413411,31.548787,10
101.910150,26.590368,1
103.132685,28.335539,8
107.446743,31.213936,5
102.201735,27.679094,2
105.303176,31.001578,9
104.606352,30.121394,3
105.361794,31.204001,10
92.341335,29.858827,4
106.880865,30.806213,4
103.736544,30.069276,6
108.355031,31.723694,5
103.819549,30.084503,6
107.453963,31.212397,5
103.456857,29.989824,6
102.254399,26.650157,2
102.290129,27.199167,1
102.235964,29.816152,4
105.277676,31.015954,9
104.412114,31.232970,2
107.632768,31.106456,5
102.260288,27.063075,2
103.738594,32.150069,7
105.010817,29.601261,3
100.782038,30.064083,4
105.047196,29.567105,3
104.608449,30.031348,3
104.283549,30.939292,1
103.942185,29.158459,7
105.810417,30.807665,4
103.897676,29.037066,7
104.219885,30.839422,1
102.205446,27.573975,2
105.558831,32.317458,2
105.694191,32.365385,1
103.132725,28.335455,8
103.922433,29.232815,9
104.148160,30.020858,6
103.202899,30.158584,2
101.536494,30.024930,4
103.563887,31.462878,7
104.994378,31.108675,10
103.235421,30.160273,1
103.225922,30.181064,2
105.341516,28.686921,3
102.340173,27.307034,2
106.231216,31.369271,10
102.882497,29.795144,2
102.036741,30.089924,4
103.553517,31.457123,7
103.891225,30.532427,8
104.606843,30.028200,3
104.667413,31.068939,6
104.441181,30.468224,3
103.112469,30.000294,9
102.642275,29.446915,1
103.762335,30.908164,7
106.825423,31.855329,5
102.910032,30.027876,4
103.194054,30.148953,2
104.990977,29.636372,3
103.304695,30.171329,1
104.586454,30.305914,3
104.952826,30.320734,6
107.098353,31.565140,5
103.445686,29.976500,6
103.682764,32.041198,7
102.259680,27.080179,2
103.790052,30.001597,8
104.608685,30.151235,3
102.171938,27.055572,1
103.419740,29.940494,6
103.893133,30.399044,1
105.855288,32.484945,1
107.098353,31.565140,5
104.540918,30.360504,3
103.090480,30.058557,1
104.565926,30.352831,3
101.982823,30.063431,4
103.735783,30.069009,6
102.929224,29.887166,2
104.781106,30.892940,6
104.794673,31.089534,10
103.471560,30.450144,4
105.339384,28.776926,3
104.239143,30.897953,1
104.611495,29.976614,3
104.699008,30.136232,6
102.133234,30.074308,4
105.504114,30.731308,9
104.150935,30.022082,6
103.736985,30.068816,6
103.882640,30.486981,8
102.253948,26.651621,2
106.947172,31.859770,5
103.197639,30.140754,1
102.214545,27.404378,2
102.204579,27.414193,1
106.947172,31.859770,5
104.669293,30.986720,10
100.782038,30.064083,4
106.823601,31.857250,5
107.354978,31.214153,5
105.318921,29.265016,3
103.891535,29.048045,7
103.841278,30.332849,1
104.095043,29.697463,7
106.279214,30.784119,4
103.705869,29.039510,8
103.197007,30.152328,2
103.553759,29.594314,8
106.860777,32.371041,10
103.132685,28.335371,8
104.533003,31.321280,2
102.292809,26.861792,2
102.925408,29.887552,1
104.830595,31.094193,10
103.483367,30.426024,4
107.070864,31.591452,5
104.300450,31.142665,6
103.670279,30.961962,7
106.629465,31.784766,10
107.526791,31.220231,5
103.608698,32.670757,7
107.070901,31.591366,5
107.587703,31.226875,5
107.117168,31.521818,5
103.719345,29.535170,9
104.227843,30.905404,2
102.192438,28.334528,1
108.358570,31.725440,5
107.940129,31.066857,5
107.072558,30.779401,4
102.281400,26.905790,2
104.602352,30.878853,10
103.819549,30.084503,6
107.113490,31.477441,5
106.799438,30.814003,4
106.896147,30.805164,4
104.385449,31.065298,1
104.615205,29.969850,3
105.507459,28.112772,3
104.650500,29.878523,3
104.682138,29.844677,3
104.990716,29.658408,3
106.234102,29.138184,9
100.784742,30.060202,4
102.793093,29.680478,1
102.119741,26.502136,2
103.242123,30.161439,1
106.560936,30.842731,4
104.927302,31.118574,10
103.995579,30.530759,1
107.601038,31.120052,5
103.682545,32.017814,7
105.643990,30.421136,9
105.729842,31.308167,10
103.550379,31.454169,7
105.978922,29.966767,9
105.342192,30.961527,9
103.729907,32.347097,7
104.477180,31.311577,1
103.783258,29.407679,9
105.536356,30.513118,9
102.193293,27.428178,2
104.354380,30.563675,3
105.647357,30.498359,9
104.444060,31.274810,2
102.771812,30.042523,4
104.331192,31.133653,6
104.607877,30.236519,3
102.482118,30.007738,4
104.335656,28.964828,9
106.747647,32.183715,10
103.641885,29.246944,8
104.609973,30.276995,3
104.477507,30.448529,3
103.399789,29.844083,9
104.728792,30.949152,6
106.993860,31.845535,5
106.993860,31.845535,5
104.418314,28.932091,9
103.727879,32.103182,7
104.607896,30.125689,3
103.878119,30.272193,8
102.250925,27.380369,2
102.200981,27.544522,1
102.260042,27.062992,2
107.139967,30.778998,4
107.666173,31.069476,5
103.711084,29.562645,9
107.585752,31.217511,5
106.629465,31.784766,10
107.070819,31.590732,5
104.645097,31.508328,1
101.803743,30.083899,4
104.143986,30.019771,6
104.737401,30.949931,6
107.692549,31.035561,5
103.616726,32.595835,7
102.272769,27.370864,2
103.755872,32.178698,7
103.612421,32.710324,7
104.926751,30.285762,6
107.587703,31.226875,5
104.098182,29.703984,7
102.191236,28.300015,1
106.382489,30.806261,4
103.727854,32.103888,7
103.534777,28.830293,8
103.740384,32.131109,7
106.973462,31.856954,5
105.855288,32.484945,1
104.452680,31.294943,1
102.289577,27.193321,1
102.193829,28.400744,2
105.647412,30.498123,9
102.331756,27.281781,1
104.473350,31.110333,6
104.927872,29.732067,3
103.881459,30.290895,8
104.389426,31.075290,1
105.855015,31.247224,10
101.768063,26.369759,1
102.048734,30.106683,4
104.543103,30.359840,3
103.846789,30.356964,1
102.186944,28.040175,2
103.276800,30.162679,1
103.918354,30.432189,1
103.099677,30.042084,9
103.965532,30.495717,1
102.850511,30.029877,4
102.311686,28.959293,1
103.839279,30.426105,8
105.412326,31.258031,10
107.067454,30.771821,4
102.178852,28.242584,2
102.925950,30.018461,4
104.612476,30.253456,3
103.278150,30.204302,2
106.881408,31.849409,5
103.040690,30.039727,1
104.686117,29.842150,3
103.463677,29.526358,8
103.666941,29.160963,8
105.018297,31.230084,9
105.425210,30.659967,9
100.788300,30.053490,4
104.469236,31.308376,1
105.966002,29.976279,9
104.280565,30.605309,3
102.709365,29.838125,2
104.532898,31.321327,2
103.548856,28.909377,8
104.776655,30.862515,6
101.958150,26.628475,1
106.825423,31.855329,5
105.855460,31.247182,10
102.226869,28.572163,2
102.289265,27.806469,2
107.071004,31.591056,5
105.331629,29.209102,3
105.264963,30.329989,4
104.477425,31.110954,6
104.607859,30.238974,3
97.950820,29.734325,4
104.498337,30.435036,3
104.039276,31.166768,6
107.070688,31.590565,5
104.039276,31.166768,6
104.509058,30.421784,3
107.130532,31.432979,5
102.657536,29.470283,1
104.201148,29.980114,6
104.982853,31.286149,9
104.744744,30.187022,6
103.819599,30.084499,6
104.535999,30.363066,3
108.362305,31.727702,5
107.952724,31.063065,5
105.057951,31.106638,10
107.133741,31.532465,5
106.231721,31.369053,10
103.841840,30.324251,1
104.613567,30.903422,10
104.898979,31.131362,10
104.740871,29.791682,3
103.491800,29.510454,8
104.489738,30.442937,3
103.544426,29.708941,8
104.623234,29.930086,3
103.700708,31.848850,7
102.188185,28.024394,2
105.855288,32.484945,1
102.854059,29.712915,1
103.155705,30.122258,2
104.521458,30.389973,3
103.742106,32.284062,7
104.948137,29.712252,3
103.842261,30.338199,1
103.253886,30.161490,1
103.991033,29.527077,7
104.525226,31.136466,6
105.647885,28.838490,9
105.498220,28.131477,3
103.530689,28.815825,8
103.162820,30.125229,2
105.986113,32.318902,5
103.691341,31.547241,7
103.877471,31.090894,6
106.567417,31.724526,10
107.097151,31.585465,5
103.713040,29.088071,8
103.726286,29.517072,9
102.877222,29.790244,2
103.730779,32.307545,7
104.568110,30.351182,3
104.512254,28.887859,9
106.794863,32.240379,10
102.210604,26.571081,2
103.319270,30.233651,2
103.865693,30.172421,8
102.210290,26.570997,2
107.930055,31.022944,5
105.967432,29.975605,9
104.642336,29.922607,3
104.325759,31.021806,2
105.617848,30.533412,4
103.877471,31.090894,6
104.138065,30.019622,6
106.759712,32.129398,10
104.474013,31.106535,6
102.260599,27.064520,2
104.427337,31.135647,1
100.794069,30.048977,4
104.611639,29.976166,3
105.086874,30.270236,4
104.575075,31.408634,1
106.406756,31.517315,10
103.510653,30.022472,6
104.257224,30.947406,2
104.603210,30.002090,3
102.669820,25.102473,1
104.605680,29.994208,3
103.711655,29.558268,9
104.991561,29.655198,3
107.070688,31.590565,5
107.434553,31.212481,5
105.855288,32.484945,1
107.098343,31.580982,5
106.825423,31.855329,5
102.254397,26.675917,2
105.515094,30.723746,9
102.076846,30.085865,4
103.708163,32.429318,7
103.200125,30.154245,2
104.503563,30.429459,4
103.792678,30.006589,8
106.868562,32.374498,10
104.332410,30.976694,1
103.535030,29.573010,8
105.573288,28.832082,9
103.792622,30.006604,8
104.183262,30.783813,1
103.066550,30.036305,2
102.346092,29.083291,2
107.686386,31.038424,5
107.130096,31.340050,5
103.839927,29.334215,9
103.513098,30.187856,1
102.182421,28.435066,2
102.369814,29.247436,2
106.661242,30.808455,4
104.505222,31.320877,1
107.114723,31.473714,5
104.325714,30.593285,3
103.809125,30.029224,8
105.040087,31.928275,1
102.919544,29.904670,1
102.777372,30.035886,4
104.331954,30.588701,3
105.609201,30.562947,4
105.858465,32.590639,1
100.795673,30.043385,4
102.957705,29.976228,2
104.368541,30.540485,3
105.568140,30.670950,9
105.863520,32.592799,1
105.855032,31.247191,10
108.365796,31.729829,5
106.692570,32.266085,5
104.610003,30.035557,3
107.917909,31.005331,5
105.305489,29.362821,3
106.998436,30.819422,4
104.505912,31.322666,1
105.581258,28.833478,9
104.542643,31.378023,2
107.122867,31.519600,5
102.157772,30.079816,4
103.851007,31.694922,7
107.043828,31.610944,5
102.990853,30.009139,1
103.817042,31.047266,6
106.278309,32.231838,5
104.724695,30.966637,6
106.333230,29.678613,9
104.916092,28.805380,9
104.792292,30.216784,6
105.704541,32.363228,1
105.527513,32.278909,1
105.331606,31.963875,2
105.543173,32.159671,2
101.824529,26.192855,2
104.385062,31.062944,1
102.073678,30.087273,4
104.408174,30.488055,3
102.236394,29.935079,4
103.295717,30.168789,1
102.040590,30.097787,4
101.982858,30.063451,4
103.548884,31.020868,7
104.365270,30.541917,3
101.489599,30.064942,4
103.954503,30.478128,1
103.812854,30.039229,8
102.254982,27.102723,2
103.571613,30.035671,6
103.848865,30.366984,1
106.868750,32.374887,10
105.978950,29.966753,9
104.335120,30.579567,3
102.479081,30.008603,4
107.145542,30.777821,4
105.238966,31.216477,10
103.842430,30.340580,1
102.378884,29.220599,2
104.557523,31.123831,6
105.817435,32.439676,2
106.630357,31.783344,10
106.630357,31.783344,10
104.507631,31.325389,1
102.054163,30.107922,4
107.133730,31.550082,5
103.548856,28.909377,8
105.817928,32.436577,2
106.825503,32.321695,10
103.748074,32.175422,7
103.811204,29.361624,9
103.900347,29.081990,7
102.761296,29.823639,2
103.676635,31.951760,7
104.885075,28.818517,9
102.631343,29.506477,2
102.631203,29.506604,2
105.855288,32.484945,1
105.780851,32.430616,2
104.315512,30.869873,10
104.524248,31.346682,2
106.051695,28.982959,9
103.214849,30.175579,2
103.137106,28.337681,8
105.118008,31.102665,10
103.220871,30.179325,2
103.228749,30.183047,2
107.080640,31.576499,5
103.132653,28.335540,8
103.885499,30.494607,8
103.236127,30.188279,2
103.711683,29.558024,9
107.585616,31.218778,5
107.314823,30.770060,4
107.835017,31.106665,5
107.139037,30.776202,4
107.955194,31.061664,5
104.713744,29.816045,3
104.952428,31.861668,1
105.763893,32.419769,1
106.993829,30.834916,4
102.554959,29.298206,1
105.476617,32.147471,2
107.598055,31.122709,5
104.539475,31.368681,1
108.369138,31.731029,5
107.236179,31.207201,5
104.385131,31.063247,1
102.311686,28.959293,1
105.986331,30.801337,4
106.773122,32.161578,10
106.825423,31.855329,5
105.897317,30.068131,9
104.377434,31.032052,1
104.335760,30.577939,3
102.780211,29.786012,2
101.835435,26.494338,1
104.052461,29.571934,7
105.852641,32.566956,1
104.608596,30.176658,3
107.721737,31.066015,5
106.479905,31.648618,10
103.717071,30.283716,1
105.982012,32.320638,5
102.777167,29.687921,1
102.169594,30.081789,4
102.064254,26.835132,1
103.734165,32.371801,7
103.579096,30.227790,1
103.927842,29.163444,7
103.602732,31.486562,7
107.434949,31.214747,5
100.797924,30.038111,4
103.474271,29.798667,9
107.045413,31.612171,5
105.533619,32.279735,1
103.614643,32.599795,7
107.000471,33.133679,2
104.506325,31.325655,1
102.181143,28.257341,1
104.529641,30.371481,3
104.293614,30.947820,1
104.438545,30.470328,3
102.260667,27.064517,2
103.882568,31.092358,6
103.739128,32.156172,7
102.254926,27.102698,2
104.558373,31.120728,6
105.010042,29.602122,3
102.254958,27.102483,2
103.133841,28.336610,8
105.298156,32.166631,1
103.209946,29.889662,9
105.851593,32.463921,2
105.276377,32.155367,1
105.526597,30.713893,9
105.855032,31.247174,10
105.378704,28.978442,3
103.817352,30.084942,6
104.533787,31.316072,2
104.683609,29.843397,3
104.360087,30.559437,3
102.277221,26.952857,2
103.955454,30.480047,1
107.831618,31.107621,5
102.761355,29.823592,2
103.132805,28.335552,8
103.812273,31.651708,7
104.354478,30.563600,3
102.196823,27.440523,1
107.173294,31.237277,5
105.531014,30.701001,9
104.679281,31.004130,10
107.168902,30.770993,4
104.581387,31.105863,6
101.849756,26.548180,1
106.211940,30.778043,4
105.923667,30.803703,4
106.241865,30.785972,4
103.863168,30.383964,1
107.667508,31.061855,5
106.241745,30.786104,4
104.453856,31.279120,1
107.932768,31.072605,5
104.886095,31.129225,10
104.268827,30.606394,3
102.191236,28.300015,1
105.123631,31.099256,9
104.586557,30.875128,10
104.669308,31.062709,6
104.413719,30.484576,3
104.698940,30.136188,6
102.114249,26.910674,1
104.707669,31.006741,6
101.984292,30.063169,4
103.169703,30.128877,2
104.313661,31.136915,6
103.551889,29.587519,8
104.455210,30.458988,3
103.942621,29.214594,9
105.333263,29.094187,3
106.212376,29.767704,9
104.512526,28.887815,9
104.904596,29.749567,3
103.732310,32.118488,7
107.039846,31.663204,5
104.611587,30.272580,3
103.557106,28.925517,8
104.490841,30.441222,3
104.609837,30.035359,3
103.138483,30.093712,1
106.825423,31.855329,5
104.077347,29.095322,9
102.044378,26.825253,1
102.957616,29.975939,2
103.750265,30.913176,7
104.333749,30.586627,3
106.511263,32.252934,5
107.114661,31.473808,5
104.886732,31.801096,1
103.550031,29.606416,8
103.665986,29.160132,8
103.920197,29.233910,9
106.054355,28.983023,9
102.179544,28.137393,1
103.609920,32.690919,7
103.483776,30.430484,4
106.900422,31.854445,5
103.703679,32.430860,7
105.775500,32.424466,2
104.497560,31.125440,6
104.533486,31.318663,2
103.636860,29.795588,8
105.850758,32.479983,1
104.177917,29.988029,6
102.194242,28.546363,2
103.092584,28.492697,8
101.043159,30.052387,4
106.231665,31.369047,10
104.081724,30.013893,6
103.712368,29.552882,9
105.541404,30.690623,9
103.312063,30.172573,1
103.783103,29.987158,8
106.190904,31.414069,10
107.930123,31.023115,5
104.432752,30.474125,3
106.882801,30.797918,4
102.920101,29.890817,1
103.955382,30.479854,1
103.427064,30.192522,1
103.495618,30.106307,6
103.445874,29.976693,6
104.921205,31.327912,9
104.522391,31.135590,6
104.489573,30.443109,3
104.406700,31.210164,2
104.671559,31.064875,6
104.794174,31.090432,10
104.469736,30.453525,3
103.704266,30.285385,1
100.800114,30.030188,4
103.844680,30.349770,1
102.115150,26.907119,1
103.242380,30.161422,1
103.550655,31.451955,7
102.006034,26.802991,1
103.145923,28.737006,8
103.477170,30.435651,4
103.750220,30.913160,7
104.533496,31.322641,2
107.686732,31.038256,5
103.777642,29.419727,9
113.642104,39.280772,2
105.362403,28.900417,3
104.476812,31.110836,6
106.789079,32.219590,10
106.406502,31.516985,10
103.867070,29.439294,7
106.033506,32.264330,5
106.450992,32.242823,5
102.269648,27.029099,2
105.394413,32.230567,1
103.814266,31.654546,7
103.727137,32.102111,7
107.097921,31.581090,5
103.572753,30.036598,6
104.955051,29.701550,3
104.316388,30.869682,10
103.487275,29.784381,9
